test_item_id|test_class_id|parent_id|test_item_set_section_id|item_name
0|1|0|0|Vehicle
0|2|0|0|Vehicle
0|3|0|0|Vehicle
0|4|0|0|Vehicle
0|5|0|0|Vehicle
0|7|0|0|Vehicle
1|1|0|1|Motorcycle lighting and signalling
1|2|0|1|Motorcycle lighting and signalling
2|1|1|1|Position lamps
2|2|1|1|Position lamps
3|1|2|1|Motorcycle front
3|2|2|1|Motorcycle front
4|1|2|1|Motorcycle rear
4|2|2|1|Motorcycle rear
5|1|2|1|Sidecar front
5|2|2|1|Sidecar front
6|1|2|1|Sidecar rear
6|2|2|1|Sidecar rear
7|1|2|1|Switch
7|2|2|1|Switch
9|1|2|1|All position lamps
9|2|2|1|All position lamps
14|1|1|1|Headlamps
14|2|1|1|Headlamps
15|1|14|1|Headlamp defects which don't require an aim check on retest
15|2|14|1|Headlamp defects which don't require an aim check on retest
16|1|15|1|Headlamp
16|2|15|1|Headlamp
17|1|15|1|Switch
17|2|15|1|Switch
18|1|15|1|Dipswitch
18|2|15|1|Dipswitch
19|1|14|1|Headlamp defects which do require an aim check on retest
19|2|14|1|Headlamp defects which do require an aim check on retest
20|1|19|1|Headlamp
20|2|19|1|Headlamp
21|1|19|1|Switch
21|2|19|1|Switch
22|1|19|1|Dipswitch
22|2|19|1|Dipswitch
23|1|1|1|Stop lamp
23|2|1|1|Stop lamp
26|1|1|1|Rear reflectors
26|2|1|1|Rear reflectors
33|1|1|1|Direction indicators
33|2|1|1|Direction indicators
34|1|33|1|Motorcycle
34|2|33|1|Motorcycle
35|1|33|1|Side car
35|2|33|1|Side car
36|1|33|1|Tell tales
36|2|33|1|Tell tales
37|1|33|1|Switch
37|2|33|1|Switch
38|1|33|1|Direction indicators
38|2|33|1|Direction indicators
39|1|1|1|Headlamp aim
39|2|1|1|Headlamp aim
40|1|1|1|Headlamp aim (old)
40|2|1|1|Headlamp aim (old)
41|1|40|1|European
41|2|40|1|European
42|1|40|1|British american (main)
42|2|40|1|British american (main)
43|1|40|1|British american (dip)
43|2|40|1|British american (dip)
44|1|1|1|Horn
44|2|1|1|Horn
50|1|0|50|Motorcycle steering and suspension
50|2|0|50|Motorcycle steering and suspension
51|1|50|50|Steering control
51|2|50|50|Steering control
52|1|51|50|Handlebars
52|2|51|50|Handlebars
53|1|52|50|Mounting
53|2|52|50|Mounting
54|1|52|50|Condition
54|2|52|50|Condition
55|1|52|50|Handgrips
55|2|52|50|Handgrips
56|1|51|50|Fork yoke
56|2|51|50|Fork yoke
57|1|51|50|Free movement
57|2|51|50|Free movement
58|1|57|50|Clearance
58|2|57|50|Clearance
59|1|57|50|Restriction
59|2|57|50|Restriction
60|1|57|50|Fairings
60|2|57|50|Fairings
61|1|57|50|Leg shield
61|2|57|50|Leg shield
62|1|51|50|Damper
62|2|51|50|Damper
63|1|51|50|Lock stop
63|2|51|50|Lock stop
70|1|50|50|Steering systems
70|2|50|50|Steering systems
71|1|70|50|Movement
71|2|70|50|Movement
72|1|70|50|Headbearings
72|2|70|50|Headbearings
73|1|70|50|Linkage
73|2|70|50|Linkage
80|1|50|50|Front suspension
80|2|50|50|Front suspension
81|1|80|50|Suspension component
81|2|80|50|Suspension component
82|1|80|50|Spring
82|2|80|50|Spring
83|1|80|50|Shock absorber
83|2|80|50|Shock absorber
84|1|80|50|Operation
84|2|80|50|Operation
85|1|80|50|Prescribed areas
85|2|80|50|Prescribed areas
90|1|50|50|Front wheel
90|2|50|50|Front wheel
91|1|50|50|Front wheel bearings
91|2|50|50|Front wheel bearings
92|1|50|50|Mudguard
92|2|50|50|Mudguard
97|1|50|50|Rear suspension
97|2|50|50|Rear suspension
98|1|97|50|Component
98|2|97|50|Component
99|1|97|50|Spring
99|2|97|50|Spring
100|1|97|50|Shock absorber
100|2|97|50|Shock absorber
101|1|97|50|Mono-shock
101|2|97|50|Mono-shock
102|1|97|50|Bearings
102|2|97|50|Bearings
103|1|97|50|Bushes
103|2|97|50|Bushes
104|1|97|50|Prescribed areas
104|2|97|50|Prescribed areas
105|1|97|50|Operation
105|2|97|50|Operation
110|1|50|50|Rear wheel
110|2|50|50|Rear wheel
111|1|50|50|Rear wheel bearings
111|2|50|50|Rear wheel bearings
112|1|50|50|Wheel alignment
112|2|50|50|Wheel alignment
120|1|0|120|Motorcycle brakes
120|2|0|120|Motorcycle brakes
121|1|120|120|Braking system
121|2|120|120|Braking system
122|1|121|120|Presence
122|2|121|120|Presence
123|1|121|120|Brake controls
123|2|121|120|Brake controls
124|1|123|120|Pedal
124|2|123|120|Pedal
125|1|123|120|Handlebar lever
125|2|123|120|Handlebar lever
126|1|123|120|Hydraulic control
126|2|123|120|Hydraulic control
127|1|121|120|Mechanical
127|2|121|120|Mechanical
128|1|127|120|Rod
128|2|127|120|Rod
129|1|127|120|Lever
129|2|127|120|Lever
130|1|127|120|Cable
130|2|127|120|Cable
131|1|127|120|Linkage
131|2|127|120|Linkage
133|1|127|120|Locking device
133|2|127|120|Locking device
134|1|121|120|Hydraulic system
134|2|121|120|Hydraulic system
135|1|134|120|Fluid reservoir
135|2|134|120|Fluid reservoir
136|1|134|120|Master cylinder
136|2|134|120|Master cylinder
137|1|134|120|Brake cylinder
137|2|134|120|Brake cylinder
138|1|134|120|Pipes
138|2|134|120|Pipes
139|1|134|120|Hoses
139|2|134|120|Hoses
140|1|134|120|Linked system
140|2|134|120|Linked system
141|1|134|120|Union
141|2|134|120|Union
142|1|121|120|Component condition
142|2|121|120|Component condition
150|1|120|120|Hub components
150|2|120|120|Hub components
151|1|150|120|Brake linings
151|2|150|120|Brake linings
152|1|150|120|Brake pads
152|2|150|120|Brake pads
153|1|150|120|Brake drums
153|2|150|120|Brake drums
154|1|150|120|Brake discs
154|2|150|120|Brake discs
155|1|150|120|Brake back plates
155|2|150|120|Brake back plates
156|1|150|120|Reaction bracket
156|2|150|120|Reaction bracket
157|1|150|120|Brake calipers
157|2|150|120|Brake calipers
162|1|120|120|Performance
162|2|120|120|Performance
163|1|162|120|Roller brake test
163|2|162|120|Roller brake test
164|1|162|120|Plate brake test
164|2|162|120|Plate brake test
165|1|162|120|Floor test
165|2|162|120|Floor test
166|1|162|120|Gradient
166|2|162|120|Gradient
167|1|171|120|Roller brake test
167|2|171|120|Roller brake test
168|1|171|120|Plate brake test
168|2|171|120|Plate brake test
169|1|171|120|Floor test
169|2|171|120|Floor test
170|1|171|120|Gradient
170|2|171|120|Gradient
171|1|120|120|Performance (sp)
171|2|120|120|Performance (sp)
172|1|0|172|Motorcycle tyres and wheels
172|2|0|172|Motorcycle tyres and wheels
173|1|172|172|Tyres
173|2|172|172|Tyres
174|1|173|172|Fitment
174|2|173|172|Fitment
175|1|173|172|Condition
175|2|173|172|Condition
176|1|173|172|Valve stem
176|2|173|172|Valve stem
178|1|162|120|Decelerometer test
178|2|162|120|Decelerometer test
179|1|171|120|Decelerometer test
179|2|171|120|Decelerometer test
182|1|172|172|Wheels
182|2|172|172|Wheels
183|1|182|172|General condition
183|2|182|172|General condition
184|1|182|172|Spoke
184|2|182|172|Spoke
185|1|182|172|Built up wheel
185|2|182|172|Built up wheel
186|1|182|172|Attachment
186|2|182|172|Attachment
187|1|186|172|Front
187|2|186|172|Front
188|1|186|172|Rear
188|2|186|172|Rear
189|1|182|172|Distortion
189|2|182|172|Distortion
190|1|182|172|Rear wheel rotation
190|2|182|172|Rear wheel rotation
195|1|0|195|Motorcycle sidecar
195|2|0|195|Motorcycle sidecar
196|1|195|195|Lights (old)
196|2|195|195|Lights (old)
197|1|196|195|Position lamps
197|2|196|195|Position lamps
198|1|197|195|Sidecar front
198|2|197|195|Sidecar front
199|1|197|195|Sidecar rear
199|2|197|195|Sidecar rear
200|1|196|195|Directional indicators
200|2|196|195|Directional indicators
201|1|196|195|Rear reflectors
201|2|196|195|Rear reflectors
202|1|195|195|Attachment
202|2|195|195|Attachment
203|1|195|195|Suspension
203|2|195|195|Suspension
204|1|195|195|Wheels
204|2|195|195|Wheels
205|1|195|195|Tyres
205|2|195|195|Tyres
206|1|195|195|Wheel bearing
206|2|195|195|Wheel bearing
207|1|195|195|Shock absorber
207|2|195|195|Shock absorber
208|1|195|195|Wheel alignment
208|2|195|195|Wheel alignment
209|1|195|195|Condition of structure
209|2|195|195|Condition of structure
212|1|204|195|General condition
212|2|204|195|General condition
213|1|204|195|Spoke
213|2|204|195|Spoke
214|1|204|195|Built up wheel
214|2|204|195|Built up wheel
215|1|204|195|Attachment
215|2|204|195|Attachment
216|1|204|195|Distortion
216|2|204|195|Distortion
217|1|205|195|Fittment
217|2|205|195|Fittment
218|1|205|195|Condition
218|2|205|195|Condition
219|1|205|195|Valve stem
219|2|205|195|Valve stem
220|1|0|220|Motorcycle fuel and exhaust
220|2|0|220|Motorcycle fuel and exhaust
221|1|220|220|Exhaust system
221|2|220|220|Exhaust system
226|1|220|220|Fuel system
226|2|220|220|Fuel system
227|1|226|220|Tank
227|2|226|220|Tank
228|1|226|220|Hose
228|2|226|220|Hose
229|1|226|220|Pipe
229|2|226|220|Pipe
230|1|226|220|Cap
230|2|226|220|Cap
231|1|226|220|System
231|2|226|220|System
240|1|0|240|Motorcycle body and structure
240|2|0|240|Motorcycle body and structure
241|1|240|240|Condition of structure
241|2|240|240|Condition of structure
242|1|240|240|Seats
242|2|240|240|Seats
243|1|240|240|Footrests
243|2|240|240|Footrests
244|1|290|290|Registration plate
244|2|290|290|Registration plate
245|1|240|240|Rear wheel rotation
245|2|240|240|Rear wheel rotation
246|1|240|240|Fairings
246|2|240|240|Fairings
247|1|240|240|Leg shield
247|2|240|240|Leg shield
248|1|240|240|Locking devices
248|2|240|240|Locking devices
249|1|290|290|Vehicle identification number
249|2|290|290|Vehicle identification number
250|1|242|240|Riders seat
250|2|242|240|Riders seat
251|1|242|240|Other seats
251|2|242|240|Other seats
260|1|0|260|Motorcycle drive system
260|2|0|260|Motorcycle drive system
261|1|260|260|Chain guard
261|2|260|260|Chain guard
262|1|260|260|Belt guard
262|2|260|260|Belt guard
263|1|260|260|Drive chain
263|2|260|260|Drive chain
264|1|260|260|Drive belt
264|2|260|260|Drive belt
265|1|260|260|Locking devices
265|2|260|260|Locking devices
270|1|0|270|Motorcycle driving controls
270|2|0|270|Motorcycle driving controls
271|1|270|270|Throttle
271|2|270|270|Throttle
272|1|270|270|Clutch lever
272|2|270|270|Clutch lever
290|1|0|290|Motorcycle reg plates and vin
290|2|0|290|Motorcycle reg plates and vin
501|3|0|501|Towbars
501|4|0|501|Towbars
501|5|0|501|Towbars
501|7|0|501|Towbars
502|3|501|501|Towbar
502|4|501|501|Towbar
502|5|501|501|Towbar
502|7|501|501|Towbar
503|3|501|501|Detachable tow ball
503|4|501|501|Detachable tow ball
503|5|501|501|Detachable tow ball
503|7|501|501|Detachable tow ball
504|3|501|501|Swivelling towbar
504|4|501|501|Swivelling towbar
504|5|501|501|Swivelling towbar
504|7|501|501|Swivelling towbar
505|3|501|501|Vehicle structure
505|4|501|501|Vehicle structure
505|5|501|501|Vehicle structure
505|7|501|501|Vehicle structure
506|4|5020|5000|Headlamp levelling device
506|5|5020|5000|Headlamp levelling device
506|7|5020|5000|Headlamp levelling device
507|4|5025|5000|Headlamp levelling device
507|5|5025|5000|Headlamp levelling device
507|7|5025|5000|Headlamp levelling device
508|4|5020|5000|Headlamp cleaning device
508|5|5020|5000|Headlamp cleaning device
508|7|5020|5000|Headlamp cleaning device
509|4|5025|5000|Headlamp cleaning device
509|5|5025|5000|Headlamp cleaning device
509|7|5025|5000|Headlamp cleaning device
510|4|5020|5000|Main beam 'tell-tale'
510|5|5020|5000|Main beam 'tell-tale'
510|7|5020|5000|Main beam 'tell-tale'
511|4|5000|5000|Battery
511|5|5000|5000|Battery
511|7|5000|5000|Battery
512|4|5000|5000|Electrical wiring
512|5|5000|5000|Electrical wiring
512|7|5000|5000|Electrical wiring
513|4|5000|5000|Trailer electrical socket
513|5|5000|5000|Trailer electrical socket
513|7|5000|5000|Trailer electrical socket
514|4|5152|5100|Electronic power steering
514|5|5152|5100|Electronic power steering
514|7|5152|5100|Electronic power steering
515|3|5431|5430|Electronic parking brake
515|4|5431|5430|Electronic parking brake
515|5|5431|5430|Electronic parking brake
515|7|5431|5430|Electronic parking brake
516|3|5454|5430|Brake slack adjuster
516|4|5454|5430|Brake slack adjuster
516|5|5454|5430|Brake slack adjuster
516|7|5454|5430|Brake slack adjuster
517|4|5470|5430|Brake fluid warning lamp
517|5|5470|5430|Brake fluid warning lamp
517|7|5470|5430|Brake fluid warning lamp
518|3|5590|5430|Parking brake operation
518|4|5590|5430|Parking brake operation
518|5|5590|5430|Parking brake operation
518|7|5590|5430|Parking brake operation
519|3|5680|5680|Supplementary restraint systems
519|4|5680|5680|Supplementary restraint systems
519|5|5680|5680|Supplementary restraint systems
519|7|5680|5680|Supplementary restraint systems
520|3|5680|5680|Seat belts
520|4|5680|5680|Seat belts
520|5|5680|5680|Seat belts
520|7|5680|5680|Seat belts
521|4|519|5680|Seat belt load limiter
521|5|519|5680|Seat belt load limiter
521|7|519|5680|Seat belt load limiter
522|4|519|5680|Seat belt pre-tensioner
522|5|519|5680|Seat belt pre-tensioner
522|7|519|5680|Seat belt pre-tensioner
523|3|519|5680|SRS Malfunction Indicator Lamp
523|4|519|5680|SRS Malfunction Indicator Lamp
523|5|519|5680|SRS Malfunction Indicator Lamp
523|7|519|5680|SRS Malfunction Indicator Lamp
524|4|5690|5690|Engine mountings
524|5|5690|5690|Engine mountings
524|7|5690|5690|Engine mountings
525|5|5690|5690|Steps and stairs
526|5|525|5690|Steps
527|5|525|5690|Stairs
528|4|5576|5430|Brake imbalance
528|5|5576|5430|Brake imbalance
528|7|5576|5430|Brake imbalance
529|5|5697|5690|Passenger entrance/exit doors (Class 5)
530|5|525|5690|Retractable steps
531|4|5739|5730|On or after 01/07/2008
531|5|5739|5730|On or after 01/07/2008
531|7|5739|5730|On or after 01/07/2008
532|4|5650|5650|Tyre pressure monitoring system
533|4|5430|5430|Electronic stability system
533|5|5430|5430|Electronic stability system
533|7|5430|5430|Electronic stability system
534|5|5430|5430|Electronic braking system
535|3|5350|5190|Linkage pins/bushes/ball joints
535|4|5350|5190|Linkage pins/bushes/ball joints
535|5|5350|5190|Linkage pins/bushes/ball joints
535|7|5350|5190|Linkage pins/bushes/ball joints
536|4|5800|5800|Emissions - Spark Ignition
536|5|5800|5800|Emissions - Spark Ignition
536|7|5800|5800|Emissions - Spark Ignition
537|4|5800|5800|Emissions - Compression Ignition
537|5|5800|5800|Emissions - Compression Ignition
537|7|5800|5800|Emissions - Compression Ignition
1001|3|501|501|Adjustable towbar
1001|4|501|501|Adjustable towbar
1001|5|501|501|Adjustable towbar
1001|7|501|501|Adjustable towbar
1002|4|5025|5000|Main beam 'tell-tale'
1002|5|5025|5000|Main beam 'tell-tale'
1002|7|5025|5000|Main beam 'tell-tale'
1003|4|5101|5100|Steering lock
1004|4|519|5680|Driver's airbag
1004|5|519|5680|Driver's airbag
1004|7|519|5680|Driver's airbag
1005|4|519|5680|Passenger's airbag
1005|5|519|5680|Passenger's airbag
1005|7|519|5680|Passenger's airbag
1006|3|5750|5750|Indirect vision devices
1006|4|5750|5750|Indirect vision devices
1006|5|5750|5750|Indirect vision devices
1006|7|5750|5750|Indirect vision devices
1007|3|9123|9000|Handlebar lever retaining and locking devices
1007|4|9123|9000|Handlebar lever retaining and locking devices
2005|5|5000|5000|Outline marker lamps
2006|5|2005|5000|Front lamps
2007|5|2005|5000|Rear lamps
2014|5|2005|5000|All outline markers
2208|3|5201|5190|Spring slippers
2208|4|5201|5190|Spring slippers
2208|5|5201|5190|Spring slippers
2208|7|5201|5190|Spring slippers
2211|5|5201|5190|Balance beam
2479|3|5473|5430|Cylinders
2479|4|5473|5430|Cylinders
2479|5|5473|5430|Cylinders
2479|7|5473|5430|Cylinders
2560|3|5430|5430|Additional braking devices
2560|4|5430|5430|Additional braking devices
2560|5|5430|5430|Additional braking devices
2560|7|5430|5430|Additional braking devices
2600|4|5575|5430|Gradient hand brake
2600|5|5575|5430|Gradient hand brake
2653|5|5650|5650|Tread depth (class v)
2673|4|5670|5670|Halfshafts
2673|5|5670|5670|Halfshafts
2673|7|5670|5670|Halfshafts
2674|4|5670|5670|Hubs
2674|5|5670|5670|Hubs
2674|7|5670|5670|Hubs
2693|3|5691|5690|Integral
2693|4|5691|5690|Integral
2693|5|5691|5690|Integral
2693|7|5691|5690|Integral
2694|3|5691|5690|Sub-frames
2694|4|5691|5690|Sub-frames
2694|5|5691|5690|Sub-frames
2694|7|5691|5690|Sub-frames
2699|5|5697|5690|Passenger's
2700|5|5697|5690|Emergency exits
2722|3|5715|5690|Passenger's
2722|4|5715|5690|Passenger's
2722|5|5715|5690|Passenger's
2722|7|5715|5690|Passenger's
2723|3|5720|5690|Access panel
2723|4|5720|5690|Access panel
2723|5|5720|5690|Access panel
2723|7|5720|5690|Access panel
2751|5|5750|5750|Windscreen (old)
2759|5|5750|5750|Driver's view
2760|5|5750|5750|Glazing
2761|5|2760|5750|Windows (old)
2762|5|2760|5750|Glazing/screen/partition
2763|5|2760|5750|Internal partition
2764|5|2760|5750|Internal door
2765|5|2751|5750|View/condition
2766|5|2751|5750|Type
2767|5|2761|5750|Front facing
2768|5|2761|5750|Either side of driver
2769|5|2761|5750|Other external windows
2770|5|2760|5750|Windows
2781|4|5690|5690|Speedometer
2781|5|5690|5690|Speedometer
2781|7|5690|5690|Speedometer
2784|5|5780|5780|Driving controls
5000|3|0|5000|Lamps, Reflectors and Electrical Equipment
5000|4|0|5000|Lamps, Reflectors and Electrical Equipment
5000|5|0|5000|Lamps, Reflectors and Electrical Equipment
5000|7|0|5000|Lamps, Reflectors and Electrical Equipment
5001|3|5000|5000|Position lamps
5001|4|5000|5000|Position lamps
5001|5|5000|5000|Position lamps
5001|7|5000|5000|Position lamps
5002|3|5001|5000|All position lamps
5002|4|5001|5000|All position lamps
5002|5|5001|5000|All position lamps
5002|7|5001|5000|All position lamps
5003|3|5001|5000|Front lamps
5003|4|5001|5000|Front lamps
5003|5|5001|5000|Front lamps
5003|7|5001|5000|Front lamps
5004|3|5001|5000|Rear lamps
5004|4|5001|5000|Rear lamps
5004|5|5001|5000|Rear lamps
5004|7|5001|5000|Rear lamps
5008|3|5001|5000|Switch
5008|4|5001|5000|Switch
5008|5|5001|5000|Switch
5008|7|5001|5000|Switch
5009|3|5000|5000|Registration plate lamp
5009|4|5000|5000|Registration plate lamp
5009|5|5000|5000|Registration plate lamp
5009|7|5000|5000|Registration plate lamp
5010|3|5000|5000|Rear fog lamp
5010|4|5000|5000|Rear fog lamp
5010|5|5000|5000|Rear fog lamp
5010|7|5000|5000|Rear fog lamp
5011|3|5010|5000|Fog lamp
5011|4|5010|5000|Fog lamp
5011|5|5010|5000|Fog lamp
5011|7|5010|5000|Fog lamp
5012|3|5010|5000|Tell tale
5012|4|5010|5000|Tell tale
5012|5|5010|5000|Tell tale
5012|7|5010|5000|Tell tale
5013|3|5010|5000|Switch
5013|4|5010|5000|Switch
5013|5|5010|5000|Switch
5013|7|5010|5000|Switch
5019|3|5000|5000|Headlamps
5019|4|5000|5000|Headlamps
5019|5|5000|5000|Headlamps
5019|7|5000|5000|Headlamps
5020|3|5019|5000|Headlamp defects which don't require an aim check on retest
5020|4|5019|5000|Headlamp defects which don't require an aim check on retest
5020|5|5019|5000|Headlamp defects which don't require an aim check on retest
5020|7|5019|5000|Headlamp defects which don't require an aim check on retest
5021|3|5020|5000|Headlamp
5021|4|5020|5000|Headlamp
5021|5|5020|5000|Headlamp
5021|7|5020|5000|Headlamp
5022|3|5020|5000|Matched pair
5022|4|5020|5000|Matched pair
5022|5|5020|5000|Matched pair
5022|7|5020|5000|Matched pair
5023|3|5020|5000|Switch
5023|4|5020|5000|Switch
5023|5|5020|5000|Switch
5023|7|5020|5000|Switch
5024|3|5020|5000|Dipswitch
5024|4|5020|5000|Dipswitch
5024|5|5020|5000|Dipswitch
5024|7|5020|5000|Dipswitch
5025|3|5019|5000|Headlamp defects which do require an aim check on retest
5025|4|5019|5000|Headlamp defects which do require an aim check on retest
5025|5|5019|5000|Headlamp defects which do require an aim check on retest
5025|7|5019|5000|Headlamp defects which do require an aim check on retest
5026|3|5025|5000|Headlamp
5026|4|5025|5000|Headlamp
5026|5|5025|5000|Headlamp
5026|7|5025|5000|Headlamp
5027|3|5025|5000|Matched pair
5027|4|5025|5000|Matched pair
5027|5|5025|5000|Matched pair
5027|7|5025|5000|Matched pair
5028|3|5025|5000|Switch
5028|4|5025|5000|Switch
5028|5|5025|5000|Switch
5028|7|5025|5000|Switch
5029|3|5025|5000|Dipswitch
5029|4|5025|5000|Dipswitch
5029|5|5025|5000|Dipswitch
5029|7|5025|5000|Dipswitch
5030|3|5000|5000|Stop lamp
5030|4|5000|5000|Stop lamp
5030|5|5000|5000|Stop lamp
5030|7|5000|5000|Stop lamp
5035|3|5000|5000|Rear reflectors
5035|4|5000|5000|Rear reflectors
5035|5|5000|5000|Rear reflectors
5035|7|5000|5000|Rear reflectors
5039|3|5000|5000|Direction indicators
5039|4|5000|5000|Direction indicators
5039|5|5000|5000|Direction indicators
5039|7|5000|5000|Direction indicators
5040|3|5039|5000|Flashing type
5040|4|5039|5000|Flashing type
5040|5|5039|5000|Flashing type
5040|7|5039|5000|Flashing type
5041|3|5040|5000|All direction indicators
5041|4|5040|5000|All direction indicators
5041|5|5040|5000|All direction indicators
5041|7|5040|5000|All direction indicators
5042|3|5040|5000|Individual lamps
5042|4|5040|5000|Individual lamps
5042|5|5040|5000|Individual lamps
5042|7|5040|5000|Individual lamps
5043|3|5040|5000|Side repeaters
5043|4|5040|5000|Side repeaters
5043|5|5040|5000|Side repeaters
5043|7|5040|5000|Side repeaters
5044|3|5040|5000|Tell tales
5044|4|5040|5000|Tell tales
5044|5|5040|5000|Tell tales
5044|7|5040|5000|Tell tales
5045|3|5040|5000|Switch
5045|4|5040|5000|Switch
5045|5|5040|5000|Switch
5045|7|5040|5000|Switch
5059|3|5039|5000|Semaphore
5059|4|5039|5000|Semaphore
5059|5|5039|5000|Semaphore
5059|7|5039|5000|Semaphore
5060|3|5059|5000|Arm
5060|4|5059|5000|Arm
5060|5|5059|5000|Arm
5060|7|5059|5000|Arm
5061|3|5059|5000|Tell tales
5061|4|5059|5000|Tell tales
5061|5|5059|5000|Tell tales
5061|7|5059|5000|Tell tales
5062|3|5059|5000|Switch
5062|4|5059|5000|Switch
5062|5|5059|5000|Switch
5062|7|5059|5000|Switch
5066|3|5000|5000|Hazard warning
5066|4|5000|5000|Hazard warning
5066|5|5000|5000|Hazard warning
5066|7|5000|5000|Hazard warning
5067|3|5066|5000|Lamp
5067|4|5066|5000|Lamp
5067|5|5066|5000|Lamp
5067|7|5066|5000|Lamp
5068|3|5066|5000|Switch
5068|4|5066|5000|Switch
5068|5|5066|5000|Switch
5068|7|5066|5000|Switch
5069|3|5066|5000|Tell tale
5069|4|5066|5000|Tell tale
5069|5|5066|5000|Tell tale
5069|7|5066|5000|Tell tale
5073|3|5000|5000|Headlamp aim
5073|4|5000|5000|Headlamp aim
5073|5|5000|5000|Headlamp aim
5073|7|5000|5000|Headlamp aim
5074|3|5000|5000|Headlamp aim (old)
5074|4|5000|5000|Headlamp aim (old)
5074|5|5000|5000|Headlamp aim (old)
5074|7|5000|5000|Headlamp aim (old)
5075|3|5074|5000|Pre 1950
5075|4|5074|5000|Pre 1950
5075|7|5074|5000|Pre 1950
5076|3|5074|5000|European
5076|4|5074|5000|European
5076|5|5074|5000|European
5076|7|5074|5000|European
5077|3|5074|5000|British american (main)
5077|4|5074|5000|British american (main)
5077|5|5074|5000|British american (main)
5077|7|5074|5000|British american (main)
5078|3|5074|5000|British american (dip)
5078|4|5074|5000|British american (dip)
5078|5|5074|5000|British american (dip)
5078|7|5074|5000|British american (dip)
5085|3|5000|5000|Horn
5085|4|5000|5000|Horn
5085|5|5000|5000|Horn
5085|7|5000|5000|Horn
5100|3|0|5100|Steering
5100|4|0|5100|Steering
5100|5|0|5100|Steering
5100|7|0|5100|Steering
5101|3|5100|5100|Steering control
5101|4|5100|5100|Steering control
5101|5|5100|5100|Steering control
5101|7|5100|5100|Steering control
5102|3|5101|5100|Steering wheel
5102|4|5101|5100|Steering wheel
5102|5|5101|5100|Steering wheel
5102|7|5101|5100|Steering wheel
5103|3|5101|5100|Steering column
5103|4|5101|5100|Steering column
5103|5|5101|5100|Steering column
5103|7|5101|5100|Steering column
5104|3|5101|5100|Steering shaft
5104|4|5101|5100|Steering shaft
5104|5|5101|5100|Steering shaft
5104|7|5101|5100|Steering shaft
5105|3|5101|5100|Steering coupling
5105|4|5101|5100|Steering coupling
5105|5|5101|5100|Steering coupling
5105|7|5101|5100|Steering coupling
5106|3|5105|5100|Flexible coupling
5106|4|5105|5100|Flexible coupling
5106|5|5105|5100|Flexible coupling
5106|7|5105|5100|Flexible coupling
5107|3|5105|5100|Universal joint
5107|4|5105|5100|Universal joint
5107|5|5105|5100|Universal joint
5107|7|5105|5100|Universal joint
5122|3|5100|5100|Steering system
5122|4|5100|5100|Steering system
5122|5|5100|5100|Steering system
5122|7|5100|5100|Steering system
5123|3|5122|5100|Free play
5123|4|5122|5100|Free play
5123|5|5122|5100|Free play
5123|7|5122|5100|Free play
5124|3|5123|5100|Steering box
5124|4|5123|5100|Steering box
5124|5|5123|5100|Steering box
5124|7|5123|5100|Steering box
5125|3|5123|5100|Steering rack
5125|4|5123|5100|Steering rack
5125|5|5123|5100|Steering rack
5125|7|5123|5100|Steering rack
5126|3|5122|5100|Steering box
5126|4|5122|5100|Steering box
5126|5|5122|5100|Steering box
5126|7|5122|5100|Steering box
5127|3|5122|5100|Steering rack
5127|4|5122|5100|Steering rack
5127|5|5122|5100|Steering rack
5127|7|5122|5100|Steering rack
5128|3|5122|5100|Intermediate drop arm
5128|4|5122|5100|Intermediate drop arm
5128|5|5122|5100|Intermediate drop arm
5128|7|5122|5100|Intermediate drop arm
5129|3|5122|5100|Ball joint
5129|4|5122|5100|Ball joint
5129|5|5122|5100|Ball joint
5129|7|5122|5100|Ball joint
5130|3|5122|5100|Drag link end
5130|4|5122|5100|Drag link end
5130|5|5122|5100|Drag link end
5130|7|5122|5100|Drag link end
5131|3|5122|5100|Track rod end
5131|4|5122|5100|Track rod end
5131|5|5122|5100|Track rod end
5131|7|5122|5100|Track rod end
5132|3|5122|5100|Steering damper
5132|4|5122|5100|Steering damper
5132|5|5122|5100|Steering damper
5132|7|5122|5100|Steering damper
5133|3|5122|5100|Lock stop
5133|4|5122|5100|Lock stop
5133|5|5122|5100|Lock stop
5133|7|5122|5100|Lock stop
5134|3|5122|5100|Steering arm
5134|4|5122|5100|Steering arm
5134|5|5122|5100|Steering arm
5134|7|5122|5100|Steering arm
5135|3|5122|5100|Other components
5135|4|5122|5100|Other components
5135|5|5122|5100|Other components
5135|7|5122|5100|Other components
5136|3|5135|5100|Steering pivot point
5136|4|5135|5100|Steering pivot point
5136|5|5135|5100|Steering pivot point
5136|7|5135|5100|Steering pivot point
5137|3|5135|5100|Steering component
5137|4|5135|5100|Steering component
5137|5|5135|5100|Steering component
5137|7|5135|5100|Steering component
5138|3|5135|5100|Steering linkage
5138|4|5135|5100|Steering linkage
5138|5|5135|5100|Steering linkage
5138|7|5135|5100|Steering linkage
5151|3|5100|5100|Steering operation
5151|4|5100|5100|Steering operation
5151|5|5100|5100|Steering operation
5151|7|5100|5100|Steering operation
5152|3|5100|5100|Power steering
5152|4|5100|5100|Power steering
5152|5|5100|5100|Power steering
5152|7|5100|5100|Power steering
5153|3|5152|5100|Operation
5153|4|5152|5100|Operation
5153|5|5152|5100|Operation
5153|7|5152|5100|Operation
