rfr_id|test_class_id|test_item_id|minor_item|rfr_deficiency_category|rfr_desc|rfr_loc_marker|rfr_insp_manual_desc|rfr_advisory_text|test_item_set_section_id
8826|4|5734|N|Pre-EU Directive|emits excessive dense blue smoke during acceleration|N|emits excessive dense blue or clearly visible black smoke during acceleration which would obscure the view of other road users|emits blue smoke during acceleration|5730
8826|5|5734|N|Pre-EU Directive|emits excessive dense blue smoke during acceleration|N|emits excessive dense blue or clearly visible black smoke during acceleration which would obscure the view of other road users|emits blue smoke during acceleration|5730
8826|7|5734|N|Pre-EU Directive|emits excessive dense blue smoke during acceleration|N|emits excessive dense blue or clearly visible black smoke during acceleration which would obscure the view of other road users|emits blue smoke during acceleration|5730
8827|4|5734|N|Pre-EU Directive|tailpipe not capable of allowing the emission probe to be inserted|N|the emissions cannot be measured because a tailpipe accessory is fitted which prevents insertion of the analyser probe||5730
8827|5|5734|N|Pre-EU Directive|tailpipe not capable of allowing the emission probe to be inserted|N|the emissions cannot be measured because a tailpipe accessory is fitted which prevents insertion of the analyser probe||5730
8827|7|5734|N|Pre-EU Directive|tailpipe not capable of allowing the emission probe to be inserted|N|the emissions cannot be measured because a tailpipe accessory is fitted which prevents insertion of the analyser probe||5730
8830|4|5686|N|Pre-EU Directive|has a tubular seat frame drilled for the purpose of attaching a seat belt|Y|a tubular seat frame that has been drilled for the purpose of attaching a seat belt (see note)||5680
8831|4|5686|N|Pre-EU Directive|has an anchorage without suitable reinforcement|Y|a directly attached anchorage to a load bearing member or without suitable reinforcement||5680
8832|4|5686|N|Pre-EU Directive|retro-fitted three point belt mounted to an unsuitable structure|Y|a retro-fitted three point belt which is not mounted on a suitable structure||5680
8833|4|5686|N|Pre-EU Directive|not reinforced with buttressing and diagonal bracing when required|Y|a tubular frame legs or tubular 'H' pattern legs which have not been reinforced with buttressing and diagonal bracing~ or buttressing where a floor mounted belt is fitted  close to a seat leg||5680
8834|4|5686|N|Pre-EU Directive|retro-fitted three point belt~ fitted to a seat with a leg and frame not suitably modified|Y|a retro-fitted three point belt fitted to a seat on which the leg and frame has not been suitably modified||5680
8835|4|5686|N|Pre-EU Directive|lower anchorage's less than 320mm apart|Y|a lower anchorage's less than 320 mm apart||5680
8836|4|5686|N|Pre-EU Directive|attached to floor without reinforcement plates or with plates of an unsuitable size/contour|Y|an anchorage attached to the floor without reinforcement plates or of a suitable size and contour||5680
8837|4|5686|N|Pre-EU Directive|load spreading washer(s) missing from anchorage|Y|with load spreading washer(s) missing from anchorage bolt||5680
8838|4|5686|N|Pre-EU Directive|has a claw type seat mounting with an inadequate means of securing the claw|Y|a claw type seat mounting with inadequate means of securing the claw||5680
8839|4|5686|N|Pre-EU Directive|has a seat fitted to a flat rail and the mounting bolt not passing through the leg~ rail~ floor~ and a suitable structural member|Y|on a seat fitted to a flat rail the bolt does not pass through the leg~ rail~ floor~ and a suitable structural member||5680
8840|4|5735|N|Pre-EU Directive|emissions carbon monoxide content at idle excessive|N|During the idle test, the level of carbon monoxide (CO) exceeds the vehicle specific or default limit continuously for the last 5 seconds of the 30 second countdown.||5730
8840|5|5735|N|Pre-EU Directive|emissions carbon monoxide content at idle excessive|N|During the idle test, the level of carbon monoxide (CO) exceeds the vehicle specific or default limit continuously for the last 5 seconds of the 30 second countdown.||5730
8840|7|5735|N|Pre-EU Directive|emissions carbon monoxide content at idle excessive|N|During the idle test, the level of carbon monoxide (CO) exceeds the vehicle specific or default limit continuously for the last 5 seconds of the 30 second countdown.||5730
8841|4|5735|N|Pre-EU Directive|emissions carbon monoxide content after 2nd fast idle excessive|N|During the 2nd fast idle test the  Carbon monoxide (CO)  exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown:||5730
8841|5|5735|N|Pre-EU Directive|emissions carbon monoxide content after 2nd fast idle excessive|N|During the 2nd fast idle test the  Carbon monoxide (CO)  exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown:||5730
8841|7|5735|N|Pre-EU Directive|emissions carbon monoxide content after 2nd fast idle excessive|N|During the 2nd fast idle test the  Carbon monoxide (CO)  exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown:||5730
8842|4|5735|N|Pre-EU Directive|emissions hydrocarbon content after 2nd fast idle excessive|N|During the 2nd fast idle test the Hydrocarbons (HC) exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown||5730
8842|5|5735|N|Pre-EU Directive|emissions hydrocarbon content after 2nd fast idle excessive|N|During the 2nd fast idle test the Hydrocarbons (HC) exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown||5730
8842|7|5735|N|Pre-EU Directive|emissions hydrocarbon content after 2nd fast idle excessive|N|During the 2nd fast idle test the Hydrocarbons (HC) exceeds the vehicle specific or default limits continuously for the last 5 seconds of the 30 second countdown||5730
8843|4|5735|N|Pre-EU Directive|emissions Lambda reading after 2nd fast idle outside specified limits|N|During the 2nd fast idle test the Lambda (l) exceeds the vehicle specific limits continuously for the last 5 seconds of the 30 second countdown||5730
8843|5|5735|N|Pre-EU Directive|emissions Lambda reading after 2nd fast idle outside specified limits|N|During the 2nd fast idle test the Lambda (l) exceeds the vehicle specific limits continuously for the last 5 seconds of the 30 second countdown||5730
8843|7|5735|N|Pre-EU Directive|emissions Lambda reading after 2nd fast idle outside specified limits|N|During the 2nd fast idle test the Lambda (l) exceeds the vehicle specific limits continuously for the last 5 seconds of the 30 second countdown||5730
8844|4|5735|N|Pre-EU Directive|engine idle speed too high|N|The engine idle speed is clearly above the vehicle specific limit.||5730
8844|5|5735|N|Pre-EU Directive|engine idle speed too high|N|The engine idle speed is clearly above the vehicle specific limit.||5730
